Title,Author,Date,Category,Code,Period
Estudio de cabeza,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.63,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.245a-b,Republicano
Estudio de calco,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.255,Republicano
Estudio de calco,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.72,Republicano
Estudio de personaje femenino de perfil,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.22a-b,Republicano
Estudio de pies,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.70,Republicano
Estudios anatómicos,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.122,Republicano
Estudios anatómicos,Carlos Baca-Flor,ca. 1891-1893,Dibujo,1959.4.233,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892,Dibujo,1959.4.76,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892,Dibujo,1959.4.62,Republicano
Busto de muchacho,Carlos Baca-Flor,ca. 1892,Dibujo,1959.4.20,Republicano
Busto de muchacho,Carlos Baca-Flor,ca. 1892,Dibujo,1959.4.236,Republicano
Anciano,Carlos Baca-Flor,ca. 1892,Pintura,V-2.0-0277,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.68,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.199,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.243,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.196,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.69,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.310,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.246,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.200,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.85,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.74,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.316,Republicano
Estudio de anciano con vestidura clásica,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.73,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.59,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.61,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.65,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1892-1893,Dibujo,1959.4.60,Republicano
Autorretrato,Francisco Masías,ca. 1892-1894,Pintura,V-2.0-0391,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.235,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.197,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.238,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.319,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.232,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.266,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.265,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.78,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.315,Republicano
Cabeza masculina,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.250,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.18,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.237,Republicano
Estudio de pie,Carlos Baca-Flor,ca. 1893,Dibujo,1959.4.71,Republicano
Viaducto de Verrugas,Harvard College Observatory,ca. 1893,Fotografía,1996.5.80,Republicano
Estudio de mujer,Carlos Baca-Flor,ca. 1893,Pintura,V-2.0-0430,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.228,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.231,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.313,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.242,Republicano
Academia masculina,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.234,Republicano
Bléry,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.186,Republicano
Cabeza de anciana,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.66,Republicano
Cabeza de anciana,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.174,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.194,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.320a-b,Republicano
Estudio de cabeza,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.64,Republicano
Hombre de perfil con gorra,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.182,Republicano
Père Brion,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.185,Republicano
Père Guillot,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.184,Republicano
Père Jenisson,Carlos Baca-Flor,ca. 1893-1895,Dibujo,1959.4.183,Republicano
Estudio de tres personajes,Carlos Baca-Flor,ca. 1893-1900,Dibujo,1959.4.155,Republicano
Estudio para composición no identificada,Carlos Baca-Flor,ca. 1893-1900,Dibujo,1959.4.153,Republicano
Retrato de mujer,Carlos Baca-Flor,ca. 1893-1903,Pintura,1959.4.11,Republicano
Escena costumbrista en la campiña costeña,Julián Oñate,ca. 1894,Pintura,2023.24.1,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1894-1895,Pintura,V-2.0-0986,Republicano
Estudio de niño recostado,Carlos Baca-Flor,ca. 1894-1895,Pintura,V-2.0-0990,Republicano
Niñas,Carlos Baca-Flor,ca. 1894-1900,Pintura,V-2.0-0280,Republicano
Grève des maçons,Carlos Baca-Flor,ca. 1895,Dibujo,1959.4.90,Republicano
Grève des maçons,Carlos Baca-Flor,ca. 1895,Dibujo,1959.4.89,Republicano
Salida de procesión de la Catedral de Huancavelica,Fotografía de Huancavelica,ca. 1895,Fotografía,2017.14.3,Republicano
Academia femenina,Carlos Baca-Flor,ca. 1895,Pintura,V-2.0-0424,Republicano
Autorretrato,Carlos Baca-Flor,ca. 1895,Pintura,V-2.0-0645,Republicano
Casas de campo,Carlos Baca-Flor,ca. 1895,Pintura,V-2.0-0420,Republicano
El río,Carlos Baca-Flor,ca. 1895,Pintura,V-2.0-0439,Republicano
Montañas,Carlos Baca-Flor,ca. 1895,Pintura,1959.4.213,Republicano
Mujer,Carlos Baca-Flor,ca. 1895,Pintura,1959.4.19,Republicano
Paisaje,Carlos Baca-Flor,ca. 1895,Pintura,V-2.0-0434,Republicano
"Bellavista, Callao",Fernando Garreaud,ca. 1895-1899,Fotografía,2004.1.26,Republicano
"Penitenciaría de Lima, taller de zapatería",Fernando Garreaud,ca. 1895-1899,Fotografía,2004.1.25,Republicano
Mujer con sombrero,Carlos Baca-Flor,ca. 1895-1900,Dibujo,1959.4.123,Republicano
Carolina Benítez de Lepiani e hijos,Estudio Courret,ca. 1895-1900,Fotografía,1992.14.9,Republicano
Les Gold Star,Carlos Baca-Flor,ca. 1895-1905,Dibujo,1959.4.99a-b,Republicano
Los trece de la isla del Gallo,Carlos Baca-Flor,ca. 1895-1905,Dibujo,1959.4.100,Republicano
Marina,Antonino Espinosa Saldaña,ca. 1895-1905,Pintura,2012.6.212,Republicano
Anciano bebiendo,Rosa Prado Ugarteche,ca. 1895-1909,Pintura,V-2.0-0078,Republicano
Paisaje veneciano,Rosa Prado Ugarteche,ca. 1895-1909,Pintura,V-2.0-0079,Republicano
Paisaje veneciano,Rosa Prado Ugarteche,ca. 1895-1909,Pintura,V-2.0-0707,Republicano
La mujer del velo,Carlos Baca-Flor,ca. 1896,Pintura,1959.4.3,Republicano
Estudio de soldado español para 'El rescate de Atahualpa',Carlos Baca-Flor,ca. 1896-1898,Dibujo,1959.4.101,Republicano
Estudio de mujer inca para El rescate de Atahualpa,Carlos Baca-Flor,ca. 1896-1898,Escultura,1959.4.302,Republicano
El rescate de Atahualpa,Carlos Baca-Flor,ca. 1896-1898,Pintura,1959.4.306,Republicano
Estudio de fraile dominico,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.286,Republicano
Estudio de grupo de soldados españoles,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.269,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.285,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.291,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.290,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.294,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.300,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.280,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.292,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.278,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.301,Republicano
Estudio de mujer inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.281,Republicano
Estudio de personaje,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.289,Republicano
Estudio de personaje,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.287,Republicano
Estudio de personaje,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.276,Republicano
Estudio de personaje,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.293,Republicano
Estudio de personaje,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.279,Republicano
Estudio de personaje,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.273,Republicano
Estudio de personaje inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.282,Republicano
Estudio de personaje inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.295,Republicano
Estudio de personaje inca,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.284,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.274,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.275,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.296,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.298,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.299,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.297,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.283,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.272,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.271,Republicano
Estudio de soldado español,Carlos Baca-Flor,ca. 1896-1905,Escultura,1959.4.277,Republicano
Bailarinas de can-can (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-1149,Republicano
Café (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0268,Republicano
Carruaje (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0455,Republicano
Carruajes (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0456,Republicano
Escena callejera (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0269,Republicano
Escena callejera (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0450,Republicano
Escena callejera (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0452,Republicano
Escena callejera (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0454,Republicano
Escena callejera (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-1114,Republicano
Escena de interior (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0270,Republicano
Esquina iluminada (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0436,Republicano
La cantante (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,1959.4.30,Republicano
La cantante (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0267,Republicano
La orquesta (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0448,Republicano
Mujer en el café (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-1115,Republicano
Pareja (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0427,Republicano
Tienda (París nocturno),Carlos Baca-Flor,ca. 1897-1901,Pintura,V-2.0-0449,Republicano
Estudio de mujer,Carlos Baca-Flor,ca. 1898,Pintura,V-2.0-0287,Republicano
Autorretrato,Carlos Baca-Flor,ca. 1899,Pintura,V-2.0-0433,Republicano
La mujer del anillo,Carlos Baca-Flor,ca. 1899,Pintura,V-2.0-0442,Republicano
"Calle Maruri, Cusco",Fotografía Inglesa,ca. 1899-1900,Fotografía,2002.3.6,Republicano
"Sacsayhuamán, Cusco",Anónimo,ca. 1899-1900,Fotografía,2002.3.4,Republicano
"Sacsayhuamán, Cusco",Anónimo,ca. 1899-1900,Fotografía,2002.3.5,Republicano
"Calle del Cuzco / Grupo en Sacsayhuamán, Cuzco",Fotografía Inglesa,ca. 1900,Fotografía,2020.15.1a-b,Republicano
"Grupo en Sacsayhuamán, Cuzco / El Rodadero, Cuzco",Fotografía Inglesa,ca. 1900,Fotografía,2020.15.2a-b,Republicano
"Maravilla ciclópea, Sacsayhuamán",Fotografía Inglesa,ca. 1900,Fotografía,2002.3.3,Republicano
"Ollantaytambo, Cuzco / Ollantaytambo, Cuzco",Fotografía Inglesa,ca. 1900,Fotografía,2020.15.3a-b,Republicano
"Procesión del Corpus Christi, Cusco",Fotografía Inglesa,ca. 1900,Fotografía,2002.3.2,Republicano
"Procesión del Corpus Christi, Cuzco / Procesión del Corpus Christi, Cuzco",Fotografía Inglesa,ca. 1900,Fotografía,2020.15.4a-b,Republicano
Afiche de la marca de cigarrillos El Perú,Anónimo,ca. 1900,Grabado,2023.29.1,Republicano
Afiche del papel de fumar JOB,Daniel Hernández,ca. 1900,Grabado,2020.17.1,Republicano
Escena sobre el mar,Antonino Espinosa Saldaña,ca. 1900-1905,Dibujo,2012.6.422,Republicano
Estudio de arquitectura,Juan Lepiani,ca. 1900-1905,Dibujo,V-2.0-1484,Republicano
Estudio de cuatro soldados españoles,Juan Lepiani,ca. 1900-1905,Dibujo,V-2.0-1503,Republicano
Estudio para 'La fundación de Lima',Juan Lepiani,ca. 1900-1905,Dibujo,V-2.0-1522,Republicano
Apunte de pintor,Carlos Baca-Flor,ca. 1900-1910,Dibujo,1959.4.169,Republicano
Campesina,Juan Lepiani,ca. 1900-1910,Dibujo,V-2.0-1456,Republicano
Llamas llevando mineral en la Sierra Central,,ca. 1900-1910,Fotografía,2022.26.46,Republicano
"Procesión de Viernes del Señor, Arequipa",Anónimo,ca. 1900-1910,Fotografía,2009.0.1.18,Republicano
"Procesión de Viernes del Señor, Arequipa",Anónimo,ca. 1900-1910,Fotografía,2009.0.1.41,Republicano
Retrato de grupo,Emilio Díaz,ca. 1900-1910,Fotografía,2004.1.23,Republicano
Mate botella con escenas de baile,Anónimo - Ancash,ca. 1900-1910,Orgánico,2016.23.1,Republicano
Española con ramillete,Daniel Hernández,ca. 1900-1910,Pintura,V-2.0-0260,Republicano
El Rímac y el cerro San Cristóbal,Luis Astete y Concha,ca. 1900-1914,Pintura,V-2.0-0668,Republicano
Paseo campestre,Luis Astete y Concha,ca. 1900-1914,Pintura,1960.5.70,Republicano
Campesina,Juan Lepiani,ca. 1900-1915,Dibujo,V-2.0-0661,Republicano
Campesino,Clotilde Porras de Osma,ca. 1900-1915,Pintura,V-2.0-0664,Republicano
Paisaje campestre,Anónimo,ca. 1900-1915,Pintura,1986.1.26,Republicano
Paisaje de la campiña limeña,José María Eguren,ca. 1900-1915,Pintura,2003.9.1,Republicano
Alforja,,ca. 1900-1915,Textil,2023.25.1,Republicano
Retrato de hombre,Juan Lepiani,ca. 1900-1920,Dibujo,V-2.0-1458a-b,Republicano
Mate plato,Anónimo - Ancash,ca. 1900-1920,Orgánico,2021.5.1,Republicano
Dama escogiendo vestido,Alberto Lynch,ca. 1900-1920,Pintura,V-2.0-1119,Republicano
De visita,Alberto Lynch,ca. 1900-1920,Pintura,V-2.0-0172,Republicano
La Hora del Té,Alberto Lynch,ca. 1900-1920,Pintura,V-2.0-0171,Republicano
Marina,Alejandrina Lepiani,ca. 1900-1920,Pintura,V-2.0-1433,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.32,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.27,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.21,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.23,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.42,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.44,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.41,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.35,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.30,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1920,Textil,2018.53.38,Republicano
Autorretrato,Juan Lepiani,ca. 1900-1925,Dibujo,V-2.0-1457,Republicano
El minuet,Juan Lepiani,ca. 1900-1925,Dibujo,V-2.0-1467,Republicano
Escena pastoril con ruinas,Juan Lepiani,ca. 1900-1925,Dibujo,V-2.0-1468,Republicano
Estudio de paisaje con escena mitológica,Juan Lepiani,ca. 1900-1925,Dibujo,V-2.0-1466a-b,Republicano
Vista de Roma con muchacha y niño,Juan Lepiani,ca. 1900-1925,Dibujo,V-2.0-1469,Republicano
Dos mujeres cosiendo,Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1463,Republicano
"Estudio de 'Ananías restaura la vista a san Pablo', según Pietro da Cortona",Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1497,Republicano
"Estudio de 'El bautismo de Cristo', según Carlo Maratta",Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1476,Republicano
"Estudio de 'El bautismo de Cristo', según Carlo Maratta",Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1477,Republicano
"Estudio de 'El bautismo de Cristo', según Carlo Maratta",Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1475,Republicano
"Estudio de 'El bautismo de Cristo', según Carlo Maratta",Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1482,Republicano
Estudio de arquitectura,Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1451,Republicano
Estudio de escena religiosa,Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1473a-b,Republicano
Estudio de figura en vuelo,Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1450a-b,Republicano
"Estudio de la fuente bautismal de la basílica de San Pedro, según Carlo Fontana",Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1478,Republicano
"Estudio de moldura, según Carlo Fontana",Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1483,Republicano
Interior con mujer sentada,Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1449a-b,Republicano
Personaje de pie con cántaro,Juan Lepiani,ca. 1900-1930,Dibujo,V-2.0-1454,Republicano
Bodegón,Juan Lepiani,ca. 1900-1930,Pintura,V-2.0-1434,Republicano
Ahuayo,Anónimo cuzqueño,ca. 1900-1930,Textil,2017.5.9,Republicano
Chuspa,Anónimo - Aymara,ca. 1900-1930,Textil,2018.53.39,Republicano
Incuña,Anónimo - Aymara,ca. 1900-1930,Textil,2018.53.49,Republicano
Incuña,Anónimo - Aymara,ca. 1900-1930,Textil,2018.53.51,Republicano
Istalla,Anónimo,ca. 1900-1930,Textil,2017.5.6,Republicano
Istalla,Anónimo - Aymara,ca. 1900-1930,Textil,2018.53.64,Republicano
Lliclla,Anónimo cuzqueño,ca. 1900-1930,Textil,2017.5.8,Republicano
Phullu,Anónimo - Aymara,ca. 1900-1930,Textil,2018.53.74,Republicano
Poncho,Anónimo - Aymara,ca. 1900-1930,Textil,2018.53.80,Republicano
Poncho jesuítico,Anónimo,ca. 1900-1930,Textil,2018.31.1,Republicano
Placa de danzante,Anónimo,ca. 1900-1940,Metales,2023.33.1,Republicano
Cajón de imaginero,,ca. 1900-1940,Orgánico,2022.29.4,Republicano
Cajón de San Marcos,,ca. 1900-1940,Orgánico,2022.29.3,Republicano
Cajón de San Marcos,,ca. 1900-1940,Orgánico,2022.29.5,Republicano
Mate recipiente dedicado a Erminia Velazco,Anónimo,ca. 1900-1940,Orgánico,2022.20.1,Republicano
Bolsa,Anónimo,ca. 1900-1940,Textil,2017.6.1,Republicano
Cocha,Anónimo,ca. 1900-1950,Cerámica,2012.22.17,Republicano
Cocha con representación de toro en su interior,Anónimo,ca. 1900-1950,Cerámica,2012.22.26,Republicano
Jarra,Anónimo,ca. 1900-1950,Cerámica,2012.22.27,Republicano
Jarra,Anónimo,ca. 1900-1950,Cerámica,2012.22.28,Republicano
Jarrón,Anónimo,ca. 1900-1950,Cerámica,2023.39.1,Republicano
Paccha,Anónimo,ca. 1900-1950,Cerámica,2012.22.25,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.1,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.2,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.4,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.6,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.7,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.8,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.9,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.10,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.11,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.12,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.13,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.14,Republicano
Plato,Anónimo,ca. 1900-1950,Cerámica,2012.22.15,Republicano
Cajón de San Marcos,Anónimo,ca. 1900-1950,Escultura,2019.59.1,Republicano
Conopa en forma de mamífero con cuernos,Anónimo,ca. 1900-1950,Lítico,2022.8.3,Republicano
Illa,Anónimo,ca. 1900-1950,Lítico,2012.22.34,Republicano
Illa,Anónimo,ca. 1900-1950,Lítico,2012.22.35,Republicano
Illa,Anónimo,ca. 1900-1950,Lítico,2012.22.36,Republicano
Illa,Anónimo,ca. 1900-1950,Lítico,2012.22.37,Republicano
